model,IFEval,BBH,MATH_Lvl5,GPQA,MUSR,MMLU-PRO
allknowingroger/Ministral-8B-slerp,0.1367837338262477,0.4671064051379969,0.0037764350453172208,0.31208053691275167,0.42857142857142855,0.3119182180851064
allknowingroger/MistralPhi3-11B,0.1367837338262477,0.6217670543308453,0.0,0.33221476510067116,0.42592592592592593,0.46875
allknowingroger/Mistralmash1-7B-s,0.3197781885397412,0.5259503558409998,0.09214501510574018,0.29446308724832215,0.42592592592592593,0.3292885638297872
allknowingroger/Mistralmash2-7B-s,0.3419593345656192,0.5287276514494011,0.07930513595166164,0.2978187919463087,0.4365079365079365,0.3345246010638298
allknowingroger/MixTAO-19B-pass,0.32162661737523107,0.5096337441416421,0.06117824773413897,0.28439597315436244,0.4775132275132275,0.31050531914893614
allknowingroger/MixTaoTruthful-13B-slerp,0.34935304990757854,0.517965630966846,0.06646525679758308,0.28439597315436244,0.42857142857142855,0.3100066489361702
allknowingroger/MultiCalm-7B-slerp,0.33086876155268025,0.5098073251171672,0.061933534743202415,0.2827181208053691,0.4312169312169312,0.3032746010638298
allknowingroger/MultiMash-12B-slerp,0.33086876155268025,0.5118902968234681,0.08081570996978851,0.27684563758389263,0.44312169312169314,0.3067652925531915
allknowingroger/MultiMash10-13B-slerp,0.34935304990757854,0.5162298212115952,0.07175226586102719,0.2860738255033557,0.4312169312169312,0.3116688829787234
allknowingroger/MultiMash11-13B-slerp,0.3585951940850277,0.5172713070647457,0.0702416918429003,0.2827181208053691,0.4365079365079365,0.30851063829787234
allknowingroger/MultiMash2-12B-slerp,0.36414048059149723,0.5111959729213679,0.06419939577039276,0.27936241610738255,0.421957671957672,0.3042719414893617
allknowingroger/MultiMash5-12B-slerp,0.34750462107208874,0.5122374587745183,0.0634441087613293,0.27768456375838924,0.4193121693121693,0.30277593085106386
allknowingroger/MultiMash6-12B-slerp,0.36968576709796674,0.5172713070647457,0.07250755287009064,0.27432885906040266,0.4298941798941799,0.30909242021276595
allknowingroger/MultiMash7-12B-slerp,0.36414048059149723,0.5089394202395418,0.06948640483383686,0.2785234899328859,0.42724867724867727,0.3029421542553192
allknowingroger/MultiMash8-13B-slerp,0.36414048059149723,0.5153619163339698,0.0770392749244713,0.28859060402684567,0.4417989417989418,0.31258311170212766
allknowingroger/MultiMash9-13B-slerp,0.3567467652495379,0.5169241451136956,0.07854984894259819,0.2802013422818792,0.43915343915343913,0.3100066489361702
allknowingroger/MultiMerge-7B-slerp,0.33271719038817005,0.5117167158479431,0.06646525679758308,0.2827181208053691,0.42724867724867727,0.3036901595744681
allknowingroger/Multimash3-12B-slerp,0.3826247689463956,0.5150147543829197,0.06268882175226587,0.2802013422818792,0.43386243386243384,0.3067652925531915
allknowingroger/Multimerge-19B-pass,0.12199630314232902,0.28554070473876064,0.0,0.25922818791946306,0.3425925925925926,0.11685505319148937
allknowingroger/MultiverseEx26-7B-slerp,0.33086876155268025,0.5108488109703176,0.0755287009063444,0.2827181208053691,0.42857142857142855,0.3035239361702128
allknowingroger/NeuralWestSeverus-7B-slerp,0.34750462107208874,0.522131574379448,0.07326283987915408,0.2709731543624161,0.4523809523809524,0.3137466755319149
allknowingroger/Neuralcoven-7B-slerp,0.31608133086876156,0.528554070473876,0.07854984894259819,0.28523489932885904,0.42857142857142855,0.3293716755319149
allknowingroger/Neuralmultiverse-7B-slerp,0.3197781885397412,0.5143204304808193,0.0649546827794562,0.28439597315436244,0.42724867724867727,0.30418882978723405
allknowingroger/Ph3della5-14B,0.4177449168207024,0.6309668460336747,0.17673716012084592,0.3422818791946309,0.43783068783068785,0.4787234042553192
allknowingroger/Ph3merge-14B,0.2033271719038817,0.6363478562749523,0.010574018126888218,0.33808724832214765,0.43253968253968256,0.4611037234042553
allknowingroger/Ph3merge2-14B,0.11460258780036968,0.3567089047040444,0.0,0.2911073825503356,0.39021164021164023,0.1722905585106383
allknowingroger/Ph3merge3-14B,0.10720887245841035,0.3560145808019441,0.0,0.28523489932885904,0.4074074074074074,0.16472739361702127
allknowingroger/Ph3task1-14B,0.4029574861367837,0.6292310362784239,0.16691842900302115,0.35067114093959734,0.4497354497354497,0.4734042553191489
allknowingroger/Ph3task2-14B,0.4066543438077634,0.6077069953133136,0.14652567975830816,0.33053691275167785,0.4523809523809524,0.44597739361702127
allknowingroger/Ph3task3-14B,0.43253234750462105,0.627495226523173,0.17598187311178248,0.3414429530201342,0.4417989417989418,0.47706117021276595
allknowingroger/Ph3unsloth-3B-slerp,0.133086876155268,0.5434820343690332,0.10120845921450151,0.32466442953020136,0.4523809523809524,0.3700964095744681
allknowingroger/Phi3mash1-17B-pass,0.12384473197781885,0.6110050338482902,0.0,0.3196308724832215,0.4444444444444444,0.45894281914893614
allknowingroger/Quen2-65B,0.12014787430683918,0.2720013886478042,0.0,0.23573825503355705,0.3201058201058201,0.11136968085106383
allknowingroger/Qwen2.5-42B-AGI,0.1367837338262477,0.29057455302898805,0.0,0.2600671140939597,0.3611111111111111,0.11677194148936171
allknowingroger/Qwen2.5-7B-task2,0.3826247689463956,0.852,0.3549848942598187,0.3383838383838384,0.54,0.4517121010638298
allknowingroger/Qwen2.5-7B-task3,0.4454713493530499,0.776,0.26057401812688824,0.3333333333333333,0.544,0.45013297872340424
allknowingroger/Qwen2.5-7B-task4,0.4399260628465804,0.5552855407047388,0.311178247734139,0.32046979865771813,0.43915343915343913,0.45611702127659576
allknowingroger/Qwen2.5-7B-task7,0.36044362292051757,0.864,0.0649546827794562,0.3383838383838384,0.552,0.4133144946808511
allknowingroger/Qwen2.5-7B-task8,0.39186691312384475,0.848,0.3527190332326284,0.35858585858585856,0.556,0.44331781914893614
allknowingroger/Qwen2.5-slerp-14B,0.4232902033271719,0.6491928484638083,0.4622356495468278,0.3674496644295302,0.47354497354497355,0.5378989361702128
allknowingroger/QwenSlerp12-7B,0.4491682070240296,0.5533761499739629,0.2945619335347432,0.31543624161073824,0.458994708994709,0.4460605053191489
allknowingroger/QwenSlerp4-14B,0.5748613678373382,0.6464155528554071,0.3693353474320242,0.3724832214765101,0.4642857142857143,0.5435505319148937
allknowingroger/QwenSlerp5-14B,0.66728280961183,0.6340913035931262,0.3564954682779456,0.3649328859060403,0.4669312169312169,0.5390625
allknowingroger/QwenSlerp6-14B,0.6395563770794824,0.6372157611525777,0.3723564954682779,0.3733221476510067,0.46825396825396826,0.5405585106382979
allknowingroger/QwenStock1-14B,0.5009242144177449,0.6511022391945843,0.3768882175226586,0.3766778523489933,0.4722222222222222,0.5418051861702128
allknowingroger/QwenStock2-14B,0.4879852125693161,0.654747439680611,0.38821752265861026,0.37919463087248323,0.4748677248677249,0.5405585106382979
allknowingroger/QwenStock3-14B,0.49353049907578556,0.6545738587050859,0.3776435045317221,0.3783557046979866,0.4748677248677249,0.5428025265957447
allknowingroger/Qwenslerp2-14B,0.43068391866913125,0.6531852109008852,0.44561933534743203,0.36828859060402686,0.4722222222222222,0.5403091755319149
allknowingroger/Qwenslerp2-7B,0.4713493530499076,0.86,0.3421450151057402,0.3383838383838384,0.54,0.4515458776595745
allknowingroger/Qwenslerp3-14B,0.43253234750462105,0.6498871723659086,0.44637462235649544,0.375,0.4669312169312169,0.5394780585106383
allknowingroger/Qwenslerp3-7B,0.44731977818853974,0.5551119597292137,0.3217522658610272,0.32466442953020136,0.45105820105820105,0.45420545212765956
allknowingroger/ROGERphi-7B-slerp,0.3142329020332717,0.515882659260545,0.07326283987915408,0.28859060402684567,0.46825396825396826,0.3052692819148936
allknowingroger/RogerMerge-7B-slerp,0.3345656192236599,0.5137996875542441,0.06873111782477341,0.2802013422818792,0.4312169312169312,0.30302526595744683
allknowingroger/Rombos-LLM-V2.5-Qwen-42b,0.13123844731977818,0.2928311057108141,0.0,0.2625838926174497,0.36243386243386244,0.11677194148936171
allknowingroger/Strangecoven-7B-slerp,0.3068391866913124,0.5349765665683042,0.07628398791540786,0.28942953020134227,0.4193121693121693,0.33643617021276595
allknowingroger/Weirdslerp2-25B,0.11460258780036968,0.28415205693455997,0.0,0.24916107382550334,0.35185185185185186,0.11278257978723404
allknowingroger/WestlakeMaziyar-7B-slerp,0.4195933456561922,0.5214372504773477,0.06646525679758308,0.3036912751677852,0.4470899470899471,0.3077626329787234
allknowingroger/YamMaths-7B-slerp,0.3512014787430684,0.513626106578719,0.08534743202416918,0.2802013422818792,0.43783068783068785,0.3130817819148936
allknowingroger/Yi-1.5-34B,0.10720887245841035,0.2798125325464329,0.0,0.25838926174496646,0.38492063492063494,0.10954122340425532
allknowingroger/Yi-blossom-40B,0.1367837338262477,0.3195625759416768,0.0,0.27432885906040266,0.3835978835978836,0.10804521276595745
allknowingroger/Yibuddy-35B,0.34935304990757854,0.5901753167852803,0.15709969788519637,0.35570469798657717,0.4497354497354497,0.44888630319148937
allknowingroger/Yillama-40B,0.11275415896487985,0.40340218712029163,0.0,0.2827181208053691,0.3492063492063492,0.1981382978723404
allknowingroger/Yislerp-34B,0.3031423290203327,0.6136087484811664,0.21601208459214502,0.35822147651006714,0.45634920634920634,0.4751496010638298
allknowingroger/Yislerp2-34B,0.33826247689463956,0.6228085401839958,0.229607250755287,0.3640939597315436,0.4523809523809524,0.472406914893617
allknowingroger/Yunconglong-13B-slerp,0.3567467652495379,0.5141468495052942,0.054380664652567974,0.28104026845637586,0.41534391534391535,0.30360704787234044
allknowingroger/limyClown-7B-slerp,0.33826247689463956,0.5124110397500434,0.06873111782477341,0.28104026845637586,0.42857142857142855,0.30377327127659576
allknowingroger/llama3-Jallabi-40B-s,0.12754158964879853,0.3219927095990279,0.0,0.23741610738255034,0.37433862433862436,0.10879321808510638
